01/07/1994,3.99289037967111
01/08/1994,3.7640369340791
01/09/1994,3.56916075676
01/10/1994,3.5160681280268
01/11/1994,3.45186346753073
01/12/1994,3.34256169994261
01/01/1995,3.27092836866876
01/02/1995,3.2172011101296
01/03/1995,3.18566304597445
01/04/1995,3.14136973274277
01/05/1995,3.08219165300508
01/06/1995,3.00496407624557
01/07/1995,2.95125130253935
01/08/1995,2.88039361949966
01/09/1995,2.85131025489968
01/10/1995,2.81833572689501
01/11/1995,2.77942379378206
01/12/1995,2.73807880384402
01/01/1996,2.693633845395
01/02/1996,2.6548727039178
01/03/1996,2.63615599634376
01/04/1996,2.62853324991899
01/05/1996,2.61026141997914
01/06/1996,2.56713357590395
01/07/1996,2.53619203310013
01/08/1996,2.50884561588696
01/09/1996,2.50874526607632
01/10/1996,2.50548813150536
01/11/1996,2.49998815755873
01/12/1996,2.49300773589822
01/01/1997,2.47126064224645
01/02/1997,2.43282205379647
01/03/1997,2.42264693666248
01/04/1997,2.39486648543148
01/05/1997,2.38081964949943
01/06/1997,2.37369855383792
01/07/1997,2.35719816667122
01/08/1997,2.35507859593488
01/09/1997,2.35507859593488
01/10/1997,2.3412651316581
01/11/1997,2.33333180352611
01/12/1997,2.31412456959844
01/01/1998,2.29826653053773
01/02/1998,2.2782182102872
01/03/1998,2.27776265775565
01/04/1998,2.27253582535733
01/05/1998,2.27253582535733
01/06/1998,2.26732098708703
01/07/1998,2.26099021448647
01/08/1998,2.26099021448647
01/09/1998,2.26099021448647
01/10/1998,2.26099021448647
01/11/1998,2.26099021448647
01/12/1998,2.26099021448647
01/01/1999,2.23904754851106
01/02/1999,2.21359124914588
01/03/1999,2.1194860677383
01/04/1999,2.07833503406384
01/05/1999,2.07771172054767
01/06/1999,2.07771172054767
01/07/1999,2.05673304350393
01/08/1999,2.02454281278072
01/09/1999,1.99560651826586
01/10/1999,1.96669608580454
01/11/1999,1.9302150218908
01/12/1999,1.88258560605755
01/01/2000,1.85971115880425
01/02/2000,1.84093363571991
01/03/2000,1.83744249497945
01/04/2000,1.83414104110546
01/05/2000,1.83175975342601
01/06/2000,1.81956864351446
01/07/2000,1.80280257952488
01/08/2000,1.76295969051915
01/09/2000,1.7314473487715
01/10/2000,1.71958223137502
01/11/2000,1.71324323141877
01/12/2000,1.70658754001272
01/01/2001,1.69371530370456
01/02/2001,1.68545656652857
01/03/2001,1.67974543205957
01/04/2001,1.66641411910672
01/05/2001,1.64779404638259
01/06/2001,1.64057551412046
01/07/2001,1.61696778446724
01/08/2001,1.59119049839327
01/09/2001,1.57699752070691
01/10/2001,1.57102761576699
01/11/2001,1.5485733028753
01/12/2001,1.53689291670832
01/01/2002,1.53413148004424
01/02/2002,1.53122215794415
01/03/2002,1.5284709103056
01/04/2002,1.5267914397219
01/05/2002,1.51617819237527
01/06/2002,1.49953337194667
01/07/2002,1.47388772552257
01/08/2002,1.4442799858134
01/09/2002,1.41098083803575
01/10/2002,1.37468904718994
01/11/2002,1.31915271777175
01/12/2002,1.24636500167399
01/01/2003,1.21359785946834
01/02/2003,1.18782211947572
01/03/2003,1.16923134115141
01/04/2003,1.15013903320029
01/05/2003,1.14544271805626
01/06/2003,1.1531689500214
01/07/2003,1.16129803627533
01/08/2003,1.16362528684903
01/09/2003,1.15645526421092
01/10/2003,1.14443865829878
01/11/2003,1.1394251874739
01/12/2003,1.133982073521
01/01/2004,1.12721876095526
01/02/2004,1.11827258031276
01/03/2004,1.11392826009838
01/04/2004,1.10761485542247
01/05/2004,1.10309217749474
01/06/2004,1.09869738794297
01/07/2004,1.09323123178405
01/08/2004,1.08530847988092
01/09/2004,1.07990893520489
01/10/2004,1.07807620565528
01/11/2004,1.0762465864583
01/12/2004,1.07153184633443
01/01/2005,1.06239524720844
01/02/2005,1.05637391588788
01/03/2005,1.05174623246503
01/04/2005,1.04412412634273
01/05/2005,1.03470828098576
01/06/2005,1.02751567128675
01/07/2005,1.02864718318826
01/08/2005,1.02833868158378
01/09/2005,1.02833868158378
01/10/2005,1.02679848385799
01/11/2005,1.02087739496719
01/12/2005,1.01539426593116
01/01/2006,1.01134887044936
01/02/2006,1.00752029333469
01/03/2006,1.005208314212
01/04/2006,1.00250156
01/05/2006,1.0013
01/06/2006,1
